Geography,Period,VariableName,VariableValue,Product,Campaign,Creative,Outlet
1,2022-09-05,collider_0,-2.1456149624521763,Total,Total,Total,Total
1,2022-09-12,collider_0,-0.9082250129429278,Total,Total,Total,Total
1,2022-09-19,collider_0,-0.35305270438240655,Total,Total,Total,Total
1,2022-09-26,collider_0,0.16714255424292573,Total,Total,Total,Total
1,2022-10-03,collider_0,1.4374273989875443,Total,Total,Total,Total
1,2022-10-10,collider_0,1.1905505412334838,Total,Total,Total,Total
1,2022-10-17,collider_0,0.14579931726975837,Total,Total,Total,Total
1,2022-10-24,collider_0,-0.21481992788489918,Total,Total,Total,Total
1,2022-10-31,collider_0,-1.1832189507306086,Total,Total,Total,Total
1,2022-11-07,collider_0,0.3403805022409039,Total,Total,Total,Total
1,2022-11-14,collider_0,2.425702323493746,Total,Total,Total,Total
1,2022-11-21,collider_0,-0.28374577475965057,Total,Total,Total,Total
1,2022-11-28,collider_0,-2.7702588695446337,Total,Total,Total,Total
1,2022-12-05,collider_0,0.7691295332835997,Total,Total,Total,Total
1,2022-12-12,collider_0,-0.0387317530932787,Total,Total,Total,Total
1,2022-12-19,collider_0,-0.3734245627220205,Total,Total,Total,Total
1,2022-12-26,collider_0,-0.7263423993732696,Total,Total,Total,Total
2,2020-01-06,collider_0,1.9544973384123845,Total,Total,Total,Total
2,2020-01-13,collider_0,-3.3551329702167614,Total,Total,Total,Total
2,2020-01-20,collider_0,0.5772664941201,Total,Total,Total,Total
2,2020-01-27,collider_0,-0.7270874096762575,Total,Total,Total,Total
2,2020-02-03,collider_0,1.7443040368097167,Total,Total,Total,Total
2,2020-02-10,collider_0,0.9892500907309426,Total,Total,Total,Total
2,2020-02-17,collider_0,-2.475610458453395,Total,Total,Total,Total
2,2020-02-24,collider_0,1.995339132377023,Total,Total,Total,Total
2,2020-03-02,collider_0,-1.7077164627958201,Total,Total,Total,Total
2,2020-03-09,collider_0,1.2978841160512247,Total,Total,Total,Total
2,2020-03-16,collider_0,-0.34995400463514814,Total,Total,Total,Total
2,2020-03-23,collider_0,0.5054741241268659,Total,Total,Total,Total
2,2020-03-30,collider_0,-0.7606959484910126,Total,Total,Total,Total
2,2020-04-06,collider_0,-0.07819455936068709,Total,Total,Total,Total
2,2020-04-13,collider_0,1.2766740534503556,Total,Total,Total,Total
2,2020-04-20,collider_0,-3.009792607030443,Total,Total,Total,Total
2,2020-04-27,collider_0,0.0594470222383726,Total,Total,Total,Total
2,2020-05-04,collider_0,0.688318403072187,Total,Total,Total,Total
2,2020-05-11,collider_0,0.062394669178888584,Total,Total,Total,Total
2,2020-05-18,collider_0,0.058221686599053135,Total,Total,Total,Total
2,2020-05-25,collider_0,2.5092573587786555,Total,Total,Total,Total
2,2020-06-01,collider_0,1.5336936066238096,Total,Total,Total,Total
2,2020-06-08,collider_0,0.7714970500502372,Total,Total,Total,Total
2,2020-06-15,collider_0,-0.7686997055142545,Total,Total,Total,Total
2,2020-06-22,collider_0,-0.6532345400351881,Total,Total,Total,Total
2,2020-06-29,collider_0,2.2488064237064234,Total,Total,Total,Total
2,2020-07-06,collider_0,1.8664769596437076,Total,Total,Total,Total
2,2020-07-13,collider_0,0.25108055787385425,Total,Total,Total,Total
2,2020-07-20,collider_0,0.6416079910728103,Total,Total,Total,Total
2,2020-07-27,collider_0,1.061464699089922,Total,Total,Total,Total
2,2020-08-03,collider_0,-2.3985829106207834,Total,Total,Total,Total
2,2020-08-10,collider_0,2.054670979891146,Total,Total,Total,Total
2,2020-08-17,collider_0,1.693785642961204,Total,Total,Total,Total
2,2020-08-24,collider_0,2.25567075253491,Total,Total,Total,Total
2,2020-08-31,collider_0,0.24955655175357075,Total,Total,Total,Total
2,2020-09-07,collider_0,1.3990302244551658,Total,Total,Total,Total
2,2020-09-14,collider_0,4.567155438196387,Total,Total,Total,Total
2,2020-09-21,collider_0,-1.682646577088403,Total,Total,Total,Total
2,2020-09-28,collider_0,-0.2575261389217338,Total,Total,Total,Total
2,2020-10-05,collider_0,1.0967495278480115,Total,Total,Total,Total
2,2020-10-12,collider_0,-2.8423239167276604,Total,Total,Total,Total
2,2020-10-19,collider_0,-2.4719844041393015,Total,Total,Total,Total
2,2020-10-26,collider_0,1.5152344564006288,Total,Total,Total,Total
2,2020-11-02,collider_0,-1.2455474360094214,Total,Total,Total,Total
2,2020-11-09,collider_0,0.2384565420334514,Total,Total,Total,Total
2,2020-11-16,collider_0,2.7003267180223953,Total,Total,Total,Total
2,2020-11-23,collider_0,2.4349897691342703,Total,Total,Total,Total
2,2020-11-30,collider_0,0.23383806365987536,Total,Total,Total,Total
2,2020-12-07,collider_0,2.3469363670589543,Total,Total,Total,Total
2,2020-12-14,collider_0,-2.8264146685374882,Total,Total,Total,Total
2,2020-12-21,collider_0,-0.7673374282697744,Total,Total,Total,Total
2,2020-12-28,collider_0,-1.2853118996151525,Total,Total,Total,Total
2,2021-01-04,collider_0,-0.3045888516194142,Total,Total,Total,Total
2,2021-01-11,collider_0,2.73273414055814,Total,Total,Total,Total
2,2021-01-18,collider_0,1.9161004600532197,Total,Total,Total,Total
2,2021-01-25,collider_0,-2.470772722873488,Total,Total,Total,Total
2,2021-02-01,collider_0,0.3213616208832576,Total,Total,Total,Total
2,2021-02-08,collider_0,1.0617228096127214,Total,Total,Total,Total
2,2021-02-15,collider_0,-3.0101423193297663,Total,Total,Total,Total
2,2021-02-22,collider_0,0.7205641220762824,Total,Total,Total,Total
2,2021-03-01,collider_0,2.800551941173052,Total,Total,Total,Total
2,2021-03-08,collider_0,-0.5124105041909581,Total,Total,Total,Total
2,2021-03-15,collider_0,1.317620517708706,Total,Total,Total,Total
2,2021-03-22,collider_0,1.6792589891683651,Total,Total,Total,Total
2,2021-03-29,collider_0,0.6204340772926067,Total,Total,Total,Total
2,2021-04-05,collider_0,1.2862211462330215,Total,Total,Total,Total
2,2021-04-12,collider_0,2.180620033433666,Total,Total,Total,Total
2,2021-04-19,collider_0,-1.0521912900144583,Total,Total,Total,Total
2,2021-04-26,collider_0,0.5501837897686879,Total,Total,Total,Total
2,2021-05-03,collider_0,2.2082087108860193,Total,Total,Total,Total
2,2021-05-10,collider_0,-1.538063877354599,Total,Total,Total,Total
2,2021-05-17,collider_0,1.7857065105744594,Total,Total,Total,Total
2,2021-05-24,collider_0,1.9686920699629384,Total,Total,Total,Total
2,2021-05-31,collider_0,-0.8008250461679433,Total,Total,Total,Total
2,2021-06-07,collider_0,0.2885678678637832,Total,Total,Total,Total
2,2021-06-14,collider_0,-1.3269327975473137,Total,Total,Total,Total
2,2021-06-21,collider_0,-1.5365971916635488,Total,Total,Total,Total
2,2021-06-28,collider_0,-0.6616970705148922,Total,Total,Total,Total
2,2021-07-05,collider_0,-1.0392936581629901,Total,Total,Total,Total
2,2021-07-12,collider_0,-0.44460861185053974,Total,Total,Total,Total
2,2021-07-19,collider_0,-0.18632319242544398,Total,Total,Total,Total
2,2021-07-26,collider_0,-0.3203594444782721,Total,Total,Total,Total
2,2021-08-02,collider_0,0.14874227550452263,Total,Total,Total,Total
2,2021-08-09,collider_0,0.9097327899379104,Total,Total,Total,Total
2,2021-08-16,collider_0,-0.44496191768706006,Total,Total,Total,Total
2,2021-08-23,collider_0,1.0823403923426698,Total,Total,Total,Total
2,2021-08-30,collider_0,-0.5324590340056876,Total,Total,Total,Total
2,2021-09-06,collider_0,3.1852331580369477,Total,Total,Total,Total
2,2021-09-13,collider_0,2.161231336116327,Total,Total,Total,Total
2,2021-09-20,collider_0,2.2558972053934525,Total,Total,Total,Total
2,2021-09-27,collider_0,-0.2527784215678892,Total,Total,Total,Total
2,2021-10-04,collider_0,-1.8434226014167658,Total,Total,Total,Total
2,2021-10-11,collider_0,0.42195308476601295,Total,Total,Total,Total
2,2021-10-18,collider_0,-0.29118959547143697,Total,Total,Total,Total
2,2021-10-25,collider_0,-2.573080315642239,Total,Total,Total,Total
2,2021-11-01,collider_0,-0.5656460518694889,Total,Total,Total,Total
2,2021-11-08,collider_0,0.3542871191045608,Total,Total,Total,Total
2,2021-11-15,collider_0,1.240091816287187,Total,Total,Total,Total
2,2021-11-22,collider_0,0.14007539493461493,Total,Total,Total,Total
2,2021-11-29,collider_0,0.8200276099959337,Total,Total,Total,Total
2,2021-12-06,collider_0,-0.15109611248202304,Total,Total,Total,Total
2,2021-12-13,collider_0,-1.6877146559632181,Total,Total,Total,Total
2,2021-12-20,collider_0,-0.36862284897574604,Total,Total,Total,Total
2,2021-12-27,collider_0,0.733529809761079,Total,Total,Total,Total
2,2022-01-03,collider_0,0.9476899570993969,Total,Total,Total,Total
2,2022-01-10,collider_0,-2.9478110626072813,Total,Total,Total,Total
2,2022-01-17,collider_0,-0.13231678794595353,Total,Total,Total,Total
2,2022-01-24,collider_0,-0.6163298190757995,Total,Total,Total,Total
2,2022-01-31,collider_0,0.10960577060768384,Total,Total,Total,Total
2,2022-02-07,collider_0,-0.0379105711084257,Total,Total,Total,Total
2,2022-02-14,collider_0,-0.7602126636895343,Total,Total,Total,Total
2,2022-02-21,collider_0,1.126790110764565,Total,Total,Total,Total
2,2022-02-28,collider_0,-0.9036240027807918,Total,Total,Total,Total
2,2022-03-07,collider_0,-1.9763774313714997,Total,Total,Total,Total
2,2022-03-14,collider_0,-0.7329304952962339,Total,Total,Total,Total
2,2022-03-21,collider_0,-1.2650665867491842,Total,Total,Total,Total
2,2022-03-28,collider_0,1.1158685930409393,Total,Total,Total,Total
2,2022-04-04,collider_0,-0.18872489089612154,Total,Total,Total,Total
2,2022-04-11,collider_0,-0.39256905321289426,Total,Total,Total,Total
2,2022-04-18,collider_0,-0.5419525415834802,Total,Total,Total,Total
2,2022-04-25,collider_0,-0.3770190413704617,Total,Total,Total,Total
2,2022-05-02,collider_0,0.24598122797587785,Total,Total,Total,Total
2,2022-05-09,collider_0,1.0063692876588473,Total,Total,Total,Total
2,2022-05-16,collider_0,-1.4765912008203486,Total,Total,Total,Total
2,2022-05-23,collider_0,-1.6037152648989808,Total,Total,Total,Total
2,2022-05-30,collider_0,-0.6890323766889395,Total,Total,Total,Total
2,2022-06-06,collider_0,2.027908674272381,Total,Total,Total,Total
2,2022-06-13,collider_0,3.3903872390358574,Total,Total,Total,Total
2,2022-06-20,collider_0,-0.05000822113154135,Total,Total,Total,Total
2,2022-06-27,collider_0,-2.730550976872866,Total,Total,Total,Total
2,2022-07-04,collider_0,-0.728029033078657,Total,Total,Total,Total
2,2022-07-11,collider_0,0.5394905875710415,Total,Total,Total,Total
2,2022-07-18,collider_0,1.331277223287989,Total,Total,Total,Total
2,2022-07-25,collider_0,-2.661765348758659,Total,Total,Total,Total
2,2022-08-01,collider_0,-0.5953901848359535,Total,Total,Total,Total
2,2022-08-08,collider_0,-1.1402369999366941,Total,Total,Total,Total
2,2022-08-15,collider_0,2.506834622594248,Total,Total,Total,Total
2,2022-08-22,collider_0,2.0250801668210245,Total,Total,Total,Total
2,2022-08-29,collider_0,1.0404396629732102,Total,Total,Total,Total
2,2022-09-05,collider_0,-0.6883271481104942,Total,Total,Total,Total
2,2022-09-12,collider_0,0.10236576822027044,Total,Total,Total,Total
2,2022-09-19,collider_0,-1.2167799814598037,Total,Total,Total,Total
2,2022-09-26,collider_0,0.7429750496623122,Total,Total,Total,Total
2,2022-10-03,collider_0,1.685003019377405,Total,Total,Total,Total
2,2022-10-10,collider_0,2.9582098415749916,Total,Total,Total,Total
2,2022-10-17,collider_0,1.1726391506745155,Total,Total,Total,Total
2,2022-10-24,collider_0,-0.9342793775789445,Total,Total,Total,Total
2,2022-10-31,collider_0,0.11382997456794053,Total,Total,Total,Total
2,2022-11-07,collider_0,-1.1053021491251203,Total,Total,Total,Total
2,2022-11-14,collider_0,-2.3381706409918768,Total,Total,Total,Total
2,2022-11-21,collider_0,-1.2594154828031634,Total,Total,Total,Total
2,2022-11-28,collider_0,1.2940991722727488,Total,Total,Total,Total
2,2022-12-05,collider_0,0.8899374843370458,Total,Total,Total,Total
2,2022-12-12,collider_0,0.6738303133271992,Total,Total,Total,Total
2,2022-12-19,collider_0,1.3225238036484859,Total,Total,Total,Total
2,2022-12-26,collider_0,1.5324981209017194,Total,Total,Total,Total
3,2020-01-06,collider_0,-0.06779416327948784,Total,Total,Total,Total
3,2020-01-13,collider_0,-1.2989044173773743,Total,Total,Total,Total
3,2020-01-20,collider_0,0.6333816556694939,Total,Total,Total,Total
3,2020-01-27,collider_0,0.7592524985020124,Total,Total,Total,Total
3,2020-02-03,collider_0,1.2749952419208135,Total,Total,Total,Total
3,2020-02-10,collider_0,-1.3421581906136875,Total,Total,Total,Total
3,2020-02-17,collider_0,-1.429299839956304,Total,Total,Total,Total
3,2020-02-24,collider_0,-0.5730395353338624,Total,Total,Total,Total
3,2020-03-02,collider_0,-1.1868276417393795,Total,Total,Total,Total
3,2020-03-09,collider_0,-0.09925118817320722,Total,Total,Total,Total
3,2020-03-16,collider_0,1.0924615512570641,Total,Total,Total,Total
3,2020-03-23,collider_0,-0.327188881589614,Total,Total,Total,Total
3,2020-03-30,collider_0,-3.8205190414369845,Total,Total,Total,Total
3,2020-04-06,collider_0,-1.1582857425788038,Total,Total,Total,Total
3,2020-04-13,collider_0,0.7734639748235614,Total,Total,Total,Total
3,2020-04-20,collider_0,3.8660046397343986,Total,Total,Total,Total
3,2020-04-27,collider_0,-1.0181442200520734,Total,Total,Total,Total
3,2020-05-04,collider_0,0.22653367640133693,Total,Total,Total,Total
3,2020-05-11,collider_0,3.402788839447509,Total,Total,Total,Total
3,2020-05-18,collider_0,-2.2735846766661933,Total,Total,Total,Total
3,2020-05-25,collider_0,0.8527703391762443,Total,Total,Total,Total
3,2020-06-01,collider_0,-0.35455799537556154,Total,Total,Total,Total
3,2020-06-08,collider_0,0.09831629385096555,Total,Total,Total,Total
3,2020-06-15,collider_0,-4.184901998936531,Total,Total,Total,Total
3,2020-06-22,collider_0,-1.011580752692127,Total,Total,Total,Total
3,2020-06-29,collider_0,-0.8155273645171357,Total,Total,Total,Total
3,2020-07-06,collider_0,-2.080365693694117,Total,Total,Total,Total
3,2020-07-13,collider_0,-1.443587988661717,Total,Total,Total,Total
3,2020-07-20,collider_0,0.29645505746328926,Total,Total,Total,Total
3,2020-07-27,collider_0,2.597547910190969,Total,Total,Total,Total
3,2020-08-03,collider_0,-0.09597463246305205,Total,Total,Total,Total
3,2020-08-10,collider_0,1.0664889815037368,Total,Total,Total,Total
3,2020-08-17,collider_0,3.3723253168885923,Total,Total,Total,Total
3,2020-08-24,collider_0,1.9044979531126287,Total,Total,Total,Total
3,2020-08-31,collider_0,-1.2140708324409148,Total,Total,Total,Total
3,2020-09-07,collider_0,-1.2679278203233497,Total,Total,Total,Total
3,2020-09-14,collider_0,-3.1694534922071025,Total,Total,Total,Total
3,2020-09-21,collider_0,0.21851487060773678,Total,Total,Total,Total
3,2020-09-28,collider_0,0.6722384163136964,Total,Total,Total,Total
3,2020-10-05,collider_0,-0.18086235663918238,Total,Total,Total,Total
3,2020-10-12,collider_0,0.3967313305486374,Total,Total,Total,Total
3,2020-10-19,collider_0,-0.2342400002895766,Total,Total,Total,Total
3,2020-10-26,collider_0,0.159033656017755,Total,Total,Total,Total
3,2020-11-02,collider_0,-0.4820251874800653,Total,Total,Total,Total
3,2020-11-09,collider_0,0.6868796133946062,Total,Total,Total,Total
3,2020-11-16,collider_0,2.19604046926699,Total,Total,Total,Total
3,2020-11-23,collider_0,-0.11214683769413636,Total,Total,Total,Total
3,2020-11-30,collider_0,1.8754934074192398,Total,Total,Total,Total
3,2020-12-07,collider_0,0.9445009096918314,Total,Total,Total,Total
3,2020-12-14,collider_0,-0.7745569005719286,Total,Total,Total,Total
3,2020-12-21,collider_0,1.5905995908199624,Total,Total,Total,Total
3,2020-12-28,collider_0,-1.3008374085193388,Total,Total,Total,Total
3,2021-01-04,collider_0,1.7017159436194325,Total,Total,Total,Total
3,2021-01-11,collider_0,0.48306816832377114,Total,Total,Total,Total
3,2021-01-18,collider_0,2.173161761995895,Total,Total,Total,Total
3,2021-01-25,collider_0,1.9037941838407892,Total,Total,Total,Total
3,2021-02-01,collider_0,0.23243289296107414,Total,Total,Total,Total
3,2021-02-08,collider_0,-1.272403775800298,Total,Total,Total,Total
3,2021-02-15,collider_0,-1.1173718327299804,Total,Total,Total,Total
3,2021-02-22,collider_0,-2.10955587908678,Total,Total,Total,Total
3,2021-03-01,collider_0,-1.3023629421014191,Total,Total,Total,Total
3,2021-03-08,collider_0,-0.5790277322107338,Total,Total,Total,Total
3,2021-03-15,collider_0,2.2253433497652133,Total,Total,Total,Total
3,2021-03-22,collider_0,1.3226151729804307,Total,Total,Total,Total
3,2021-03-29,collider_0,1.3986497419235708,Total,Total,Total,Total
3,2021-04-05,collider_0,-0.041505200774730966,Total,Total,Total,Total
3,2021-04-12,collider_0,-1.343545971709661,Total,Total,Total,Total
3,2021-04-19,collider_0,-0.13723514486070792,Total,Total,Total,Total
3,2021-04-26,collider_0,1.8663132762474803,Total,Total,Total,Total
3,2021-05-03,collider_0,-0.03264435361726825,Total,Total,Total,Total
3,2021-05-10,collider_0,1.0595645916070713,Total,Total,Total,Total
3,2021-05-17,collider_0,-1.2476189350155897,Total,Total,Total,Total
3,2021-05-24,collider_0,-2.469562624818496,Total,Total,Total,Total
3,2021-05-31,collider_0,-2.5333657167724186,Total,Total,Total,Total
3,2021-06-07,collider_0,0.6263062943786051,Total,Total,Total,Total
3,2021-06-14,collider_0,-0.03455569091452326,Total,Total,Total,Total
3,2021-06-21,collider_0,2.004635543294226,Total,Total,Total,Total
3,2021-06-28,collider_0,-1.9703976166361858,Total,Total,Total,Total
3,2021-07-05,collider_0,-1.0320362504059826,Total,Total,Total,Total
3,2021-07-12,collider_0,1.2529161261003534,Total,Total,Total,Total
3,2021-07-19,collider_0,0.6302985121876677,Total,Total,Total,Total
3,2021-07-26,collider_0,2.8269355864691637,Total,Total,Total,Total
3,2021-08-02,collider_0,0.8487621775977086,Total,Total,Total,Total
3,2021-08-09,collider_0,-0.06988335454454297,Total,Total,Total,Total
3,2021-08-16,collider_0,2.8538950188812153,Total,Total,Total,Total
3,2021-08-23,collider_0,0.2937847853223711,Total,Total,Total,Total
3,2021-08-30,collider_0,-2.331682993424821,Total,Total,Total,Total
3,2021-09-06,collider_0,0.13264696868091086,Total,Total,Total,Total
3,2021-09-13,collider_0,0.7077883395512558,Total,Total,Total,Total
3,2021-09-20,collider_0,-1.0953760592507638,Total,Total,Total,Total
3,2021-09-27,collider_0,-1.1376691439003064,Total,Total,Total,Total
3,2021-10-04,collider_0,3.9739312756170206,Total,Total,Total,Total
3,2021-10-11,collider_0,-0.8996081936292717,Total,Total,Total,Total
3,2021-10-18,collider_0,-1.3984084647319417,Total,Total,Total,Total
3,2021-10-25,collider_0,-1.3329958558313169,Total,Total,Total,Total
3,2021-11-01,collider_0,-0.4232078090298491,Total,Total,Total,Total
3,2021-11-08,collider_0,-2.7069302090785965,Total,Total,Total,Total
3,2021-11-15,collider_0,0.9186977801498627,Total,Total,Total,Total
3,2021-11-22,collider_0,-0.6211657881759007,Total,Total,Total,Total
3,2021-11-29,collider_0,-0.7382202315631017,Total,Total,Total,Total
3,2021-12-06,collider_0,0.5078574929230838,Total,Total,Total,Total
3,2021-12-13,collider_0,-2.3821344537670717,Total,Total,Total,Total
3,2021-12-20,collider_0,0.8696200949460511,Total,Total,Total,Total
3,2021-12-27,collider_0,1.0483711486092258,Total,Total,Total,Total
3,2022-01-03,collider_0,0.4168770171642371,Total,Total,Total,Total
3,2022-01-10,collider_0,0.4478998342079571,Total,Total,Total,Total
3,2022-01-17,collider_0,-0.7132266588019883,Total,Total,Total,Total
3,2022-01-24,collider_0,0.5954857543056794,Total,Total,Total,Total
3,2022-01-31,collider_0,-0.677415574131569,Total,Total,Total,Total
3,2022-02-07,collider_0,-0.46401917282025434,Total,Total,Total,Total
3,2022-02-14,collider_0,-1.26801620017874,Total,Total,Total,Total
3,2022-02-21,collider_0,-1.7919838448648961,Total,Total,Total,Total
3,2022-02-28,collider_0,0.15323429290794455,Total,Total,Total,Total
3,2022-03-07,collider_0,5.144248634281173,Total,Total,Total,Total
3,2022-03-14,collider_0,0.29703149212268465,Total,Total,Total,Total
3,2022-03-21,collider_0,4.924237453627271,Total,Total,Total,Total
3,2022-03-28,collider_0,-1.7713313708803373,Total,Total,Total,Total
3,2022-04-04,collider_0,-0.2762643145773067,Total,Total,Total,Total
3,2022-04-11,collider_0,1.78613979234356,Total,Total,Total,Total
3,2022-04-18,collider_0,-0.24258507830432735,Total,Total,Total,Total
3,2022-04-25,collider_0,1.3048250355847948,Total,Total,Total,Total
3,2022-05-02,collider_0,0.11942788551318839,Total,Total,Total,Total
3,2022-05-09,collider_0,1.4838342057015337,Total,Total,Total,Total
3,2022-05-16,collider_0,-0.922305726783062,Total,Total,Total,Total
3,2022-05-23,collider_0,1.5768302205487885,Total,Total,Total,Total
3,2022-05-30,collider_0,2.0036919642829525,Total,Total,Total,Total
3,2022-06-06,collider_0,-1.3011346548217877,Total,Total,Total,Total
3,2022-06-13,collider_0,-0.7112632677003425,Total,Total,Total,Total
3,2022-06-20,collider_0,-2.6281500253383285,Total,Total,Total,Total
3,2022-06-27,collider_0,0.5693994039772308,Total,Total,Total,Total
3,2022-07-04,collider_0,-1.4160804073842947,Total,Total,Total,Total
3,2022-07-11,collider_0,2.022842088138273,Total,Total,Total,Total
3,2022-07-18,collider_0,-2.197168722125413,Total,Total,Total,Total
3,2022-07-25,collider_0,0.622429146589572,Total,Total,Total,Total
3,2022-08-01,collider_0,0.8292586797673956,Total,Total,Total,Total
3,2022-08-08,collider_0,1.1658092784759966,Total,Total,Total,Total
3,2022-08-15,collider_0,-0.7741866442573422,Total,Total,Total,Total
3,2022-08-22,collider_0,-0.5038193128171922,Total,Total,Total,Total
3,2022-08-29,collider_0,-0.8958431485467919,Total,Total,Total,Total
3,2022-09-05,collider_0,0.5939135409891967,Total,Total,Total,Total
3,2022-09-12,collider_0,2.2504367851619667,Total,Total,Total,Total
3,2022-09-19,collider_0,-1.4447131096032317,Total,Total,Total,Total
3,2022-09-26,collider_0,-1.60495283456892,Total,Total,Total,Total
3,2022-10-03,collider_0,0.5565278246091397,Total,Total,Total,Total
3,2022-10-10,collider_0,-1.381226417682414,Total,Total,Total,Total
3,2022-10-17,collider_0,0.2597720822376335,Total,Total,Total,Total
3,2022-10-24,collider_0,-1.056940919665738,Total,Total,Total,Total
3,2022-10-31,collider_0,-0.4995407725366996,Total,Total,Total,Total
3,2022-11-07,collider_0,1.1393167039049483,Total,Total,Total,Total
3,2022-11-14,collider_0,-0.028881468647867337,Total,Total,Total,Total
3,2022-11-21,collider_0,0.3676016037740526,Total,Total,Total,Total
3,2022-11-28,collider_0,-0.8505003475038063,Total,Total,Total,Total
3,2022-12-05,collider_0,-0.37020237300718084,Total,Total,Total,Total
3,2022-12-12,collider_0,0.6127298576897109,Total,Total,Total,Total
3,2022-12-19,collider_0,-2.441543811278603,Total,Total,Total,Total
3,2022-12-26,collider_0,2.8327845319155394,Total,Total,Total,Total
4,2020-01-06,collider_0,1.0205889197905984,Total,Total,Total,Total
4,2020-01-13,collider_0,0.6943607255671359,Total,Total,Total,Total
4,2020-01-20,collider_0,2.4535937297153843,Total,Total,Total,Total
4,2020-01-27,collider_0,0.7881147890628144,Total,Total,Total,Total
4,2020-02-03,collider_0,2.1753197398013158,Total,Total,Total,Total
4,2020-02-10,collider_0,2.8390426999228375,Total,Total,Total,Total
4,2020-02-17,collider_0,2.263137696399989,Total,Total,Total,Total
4,2020-02-24,collider_0,0.9569348870819334,Total,Total,Total,Total
4,2020-03-02,collider_0,0.5248518045368832,Total,Total,Total,Total
4,2020-03-09,collider_0,0.673954435718604,Total,Total,Total,Total
4,2020-03-16,collider_0,-1.0915921557691664,Total,Total,Total,Total
4,2020-03-23,collider_0,-1.3224447929897614,Total,Total,Total,Total
4,2020-03-30,collider_0,0.476594264103091,Total,Total,Total,Total
4,2020-04-06,collider_0,0.6511182090725969,Total,Total,Total,Total
4,2020-04-13,collider_0,1.8607851631068313,Total,Total,Total,Total
4,2020-04-20,collider_0,1.3523596156018116,Total,Total,Total,Total
4,2020-04-27,collider_0,0.056668877087292346,Total,Total,Total,Total
4,2020-05-04,collider_0,0.23874643702266507,Total,Total,Total,Total
4,2020-05-11,collider_0,-0.5300098913543012,Total,Total,Total,Total
4,2020-05-18,collider_0,-1.1375226743971238,Total,Total,Total,Total
4,2020-05-25,collider_0,-1.6250540699292644,Total,Total,Total,Total
4,2020-06-01,collider_0,0.27903716441485715,Total,Total,Total,Total
4,2020-06-08,collider_0,0.07274015626440633,Total,Total,Total,Total
4,2020-06-15,collider_0,0.9680571850185243,Total,Total,Total,Total
4,2020-06-22,collider_0,1.0617527977568055,Total,Total,Total,Total
4,2020-06-29,collider_0,-0.1750279798073089,Total,Total,Total,Total
4,2020-07-06,collider_0,-3.4200755567661636,Total,Total,Total,Total
4,2020-07-13,collider_0,1.7095005934787046,Total,Total,Total,Total
4,2020-07-20,collider_0,1.0397367197162548,Total,Total,Total,Total
4,2020-07-27,collider_0,1.316116974698735,Total,Total,Total,Total
4,2020-08-03,collider_0,-0.7291220282968269,Total,Total,Total,Total
4,2020-08-10,collider_0,-0.6459898607325525,Total,Total,Total,Total
4,2020-08-17,collider_0,4.10302976573861,Total,Total,Total,Total
4,2020-08-24,collider_0,-0.4876382832068107,Total,Total,Total,Total
4,2020-08-31,collider_0,-1.9988269276788622,Total,Total,Total,Total
4,2020-09-07,collider_0,-1.6932649055249898,Total,Total,Total,Total
4,2020-09-14,collider_0,-0.340383769687667,Total,Total,Total,Total
4,2020-09-21,collider_0,-0.011226863362456818,Total,Total,Total,Total
4,2020-09-28,collider_0,3.345389426751814,Total,Total,Total,Total
4,2020-10-05,collider_0,-0.02843792728334038,Total,Total,Total,Total
4,2020-10-12,collider_0,0.14620463366702285,Total,Total,Total,Total
4,2020-10-19,collider_0,1.2429915398371771,Total,Total,Total,Total
4,2020-10-26,collider_0,1.5224739155535314,Total,Total,Total,Total
4,2020-11-02,collider_0,1.4168918592507966,Total,Total,Total,Total
4,2020-11-09,collider_0,0.21360465885072644,Total,Total,Total,Total
4,2020-11-16,collider_0,0.7062237127710036,Total,Total,Total,Total
4,2020-11-23,collider_0,-0.25600524882757014,Total,Total,Total,Total
4,2020-11-30,collider_0,-0.6725343034861555,Total,Total,Total,Total
4,2020-12-07,collider_0,-1.3348669092103724,Total,Total,Total,Total
4,2020-12-14,collider_0,-2.299125534430691,Total,Total,Total,Total
4,2020-12-21,collider_0,-0.2919215635037741,Total,Total,Total,Total
4,2020-12-28,collider_0,-0.3663381251798208,Total,Total,Total,Total
4,2021-01-04,collider_0,-0.9108536765992011,Total,Total,Total,Total
4,2021-01-11,collider_0,-1.5489094638930017,Total,Total,Total,Total
4,2021-01-18,collider_0,-0.3331691954109486,Total,Total,Total,Total
4,2021-01-25,collider_0,0.7717957606597895,Total,Total,Total,Total
4,2021-02-01,collider_0,1.1411000125398783,Total,Total,Total,Total
4,2021-02-08,collider_0,1.905918222687078,Total,Total,Total,Total
4,2021-02-15,collider_0,0.5751464016993918,Total,Total,Total,Total
4,2021-02-22,collider_0,-0.9297247893650434,Total,Total,Total,Total
4,2021-03-01,collider_0,-2.274263775235344,Total,Total,Total,Total
4,2021-03-08,collider_0,1.658403593668905,Total,Total,Total,Total
4,2021-03-15,collider_0,-1.0736696382942617,Total,Total,Total,Total
4,2021-03-22,collider_0,0.9008718284988091,Total,Total,Total,Total
4,2021-03-29,collider_0,-2.594594196570842,Total,Total,Total,Total
4,2021-04-05,collider_0,-0.2577864790450143,Total,Total,Total,Total
